Merchant Number - Business Name,Transaction Date,Terminal ID,System Batch Number,Device Batch Number,Request Amount,Settle Amount,Card Number,Card Product,Ext Card Type,Auth Code,System Trace Audit Number,Retrieval Reference,Message Type,Transaction Type,Extended Transaction Type,Transaction Paid,Pos Entry Mode,Device Serial,store,Batch Screening Status,Transaction Screening Status,Date Payment Extract,UTI,Online Reference Number,Issuing Bank,BIN,Processing,Product Type,Decline Reason
M039 - Merchant Mango Motors,2025-05-25T23:05:35,TID9306,73412,6542,231.19,0.0,507434******4671,Mastercard,Credit,,102300,259134444721,Financial,Purchase,Chip,No,Chip+PIN,DS-0039,Store G,Pass,Pass,,UTI-5C16D937BC36,ONR-5BD7BF7D66,Nedbank,507434,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-15T09:40:35,TID2112,72033,2452,495.12,495.12,515025******2712,Mastercard,Credit,969147.0,102301,310947519992,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0039,Store B,Pass,Pass,2025-07-15,UTI-6C6E576FD6F7,ONR-DC34819BC6,FNB,515025,3DS,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-30T15:46:35,TID1040,76929,9487,266.2,266.2,447888******0772,Visa,Credit,186264.0,102302,687913149223,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0039,Store F,Pass,Pass,2025-08-01,UTI-D280176E46B1,ONR-FE4C12F210,Nedbank,447888,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-23T04:40:35,TID8337,39208,3791,452.59,452.59,301164******5004,Amex,Credit,137986.0,102303,619397650971,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0039,Store D,Pass,Pass,2025-07-25,UTI-702023E4FC2B,ONR-B3D958E9EF,Standard Bank,301164,3DS,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-05T09:45:35,TID1309,89769,1994,436.42,436.42,574572******4229,Mastercard,Debit,448723.0,102304,535206960023,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0039,Store D,Pass,Pass,2025-06-07,UTI-87A14FA14CDB,ONR-B3B6A2EB33,TymeBank,574572,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-23T05:46:35,TID4617,80245,2676,259.12,259.12,467738******6470,Visa,Credit,409947.0,102305,973772002837,Financial,Purchase,Swipe,Yes,Contactless,DS-0039,Store I,Pass,Pass,2025-07-25,UTI-97A29ED8A7A7,ONR-BD51A721BC,Standard Bank,467738,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-02T21:51:35,TID9343,20308,4504,214.82,214.82,365163******4697,Diners,Credit,926989.0,102306,782174525653,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0039,Store A,Pass,Pass,2025-07-02,UTI-D165B65CAA57,ONR-36714BB691,African Bank,365163,Offline,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-12T17:41:35,TID4274,63013,1449,734.82,734.82,468915******4473,Visa,Debit,688033.0,102307,211239859155,Financial,Purchase,Chip,Yes,Contactless,DS-0039,Store F,Pass,Pass,2025-06-12,UTI-3C8F5FF1FB83,ONR-8F33C1F562,TymeBank,468915,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-01T03:39:35,TID6397,47283,3332,170.74,170.74,400863******0470,Visa,Credit,545897.0,102308,979994376998,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0039,Store H,Pass,Fail,2025-06-01,UTI-321AEEAB3420,ONR-CD3B5ECB8F,Capitec,400863,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-08-01T03:25:35,TID7865,46061,3438,927.93,927.93,520889******3661,Mastercard,Debit,127222.0,102309,834316999899,Financial,Purchase,Chip,Yes,Keyed,DS-0039,Store D,Pass,Pass,2025-08-03,UTI-5E3D031CE90F,ONR-22791A6E9D,FNB,520889,3DS,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-08-13T18:25:35,TID4993,78141,5553,510.43,510.43,597338******4620,Mastercard,Credit,289184.0,102310,160493263782,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0039,Store G,Pass,Pass,2025-08-15,UTI-4AC0FD8CBE1A,ONR-3F127F1D55,TymeBank,597338,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-29T10:57:35,TID8823,48304,2867,367.58,367.58,526597******7727,Mastercard,Credit,377449.0,102311,864100755883,Financial,Purchase,Contactless,Yes,Contactless,DS-0039,Store H,Pass,Pass,2025-05-30,UTI-8E21661D872B,ONR-96DC3812E1,Nedbank,526597,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-19T02:44:35,TID1651,66340,1819,408.66,408.66,562139******5518,Mastercard,Debit,443525.0,102312,390331898624,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0039,Store J,Pass,Pass,2025-05-19,UTI-784BA07CB5AC,ONR-FD2A85C3EC,Standard Bank,562139,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-18T17:00:35,TID1581,70093,4333,1127.81,1127.81,436916******6471,Visa,Credit,504827.0,102313,817017583460,Financial,Purchase,Contactless,Yes,Keyed,DS-0039,Store A,Pass,Pass,2025-05-19,UTI-3F0AF803250F,ONR-BDBCF556FD,Nedbank,436916,Offline,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-24T13:03:35,TID6776,80705,4898,387.82,387.82,414762******6897,Visa,Debit,963132.0,102314,840256364646,Financial,Purchase,Contactless,Yes,Contactless,DS-0039,Store B,Pass,Pass,2025-05-25,UTI-FDAB8E6FB2C4,ONR-B863363410,TymeBank,414762,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-26T00:52:35,TID4178,19157,7616,478.86,0.0,424877******1989,Visa,Credit,,102315,731673403839,Financial,Purchase,Swipe,No,Contactless,DS-0039,Store B,Pass,Pass,,UTI-F0FAE6E965FF,ONR-0389936C3C,Capitec,424877,Offline,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-07T00:02:35,TID1637,15479,6304,627.17,627.17,470062******0985,Visa,Debit,764372.0,102316,337456685976,Financial,Purchase,Ecommerce,Yes,Ecommerce,DS-0039,Store A,Pass,Fail,2025-07-09,UTI-916BED4228BC,ONR-3CD8925FC1,TymeBank,470062,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-03T13:27:35,TID1530,47523,3058,5.0,5.0,520901******5618,Mastercard,Credit,877340.0,102317,919472815489,Financial,Purchase,Swipe,Yes,Contactless,DS-0039,Store B,Pass,Pass,2025-06-03,UTI-3B7ABB138F4D,ONR-EBD457284D,TymeBank,520901,Offline,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-24T08:45:35,TID6585,95860,4177,251.33,251.33,475754******1545,Visa,Debit,358386.0,102318,473029987895,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0039,Store B,Pass,Pass,2025-06-25,UTI-915750646E0E,ONR-1B5257FD1D,FNB,475754,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-25T00:44:35,TID5656,22357,9137,418.13,0.0,549917******1631,Mastercard,Credit,,102319,864913835812,Financial,Purchase,Chip,No,Chip+PIN,DS-0039,Store A,Pass,Pass,,UTI-B049329CFDA3,ONR-07BCAF4936,FNB,549917,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-01T09:02:35,TID4090,81508,5243,654.05,654.05,487442******0665,Visa,Debit,500842.0,102320,436964753065,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0039,Store E,Review,Pass,2025-06-01,UTI-19F78FCFE196,ONR-963AB0AA52,Nedbank,487442,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-01T11:29:35,TID7995,86321,6141,405.73,0.0,521322******4520,Mastercard,Unknown,,102321,396661860263,Financial,Purchase,Chip,No,Contactless,DS-0039,Store H,Pass,Pass,,UTI-1A0E1C9D6E9C,ONR-429B427004,ABSA,521322,Online,Unknown,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-24T17:13:35,TID9153,93102,2488,363.9,363.9,448736******2559,Visa,Debit,357892.0,102322,775918121663,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0039,Store J,Pass,Pass,2025-05-24,UTI-45EFCE0C72FD,ONR-65AD4D1744,TymeBank,448736,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-14T20:57:35,TID2821,47702,1686,349.53,-349.53,468400******2915,Visa,Credit,453999.0,102323,338100622820,Financial,Refund,Ecommerce,Yes,Contactless,DS-0039,Store J,Pass,Pass,2025-07-14,UTI-48C8D698B631,ONR-A3C31D9ABD,Nedbank,468400,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-08-06T04:03:35,TID4303,71071,6116,217.71,217.71,488241******4265,Visa,Debit,493797.0,102324,688274905450,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0039,Store F,Pass,Pass,2025-08-07,UTI-2983C87D3CB9,ONR-567FF6A8DB,FNB,488241,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-05T16:31:35,TID9484,79523,4166,767.81,767.81,465764******4329,Visa,Credit,241755.0,102325,755293490704,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0039,Store F,Pass,Pass,2025-07-07,UTI-98523DEFC116,ONR-15C69E0CB6,Standard Bank,465764,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-11T05:06:35,TID5849,28612,7320,622.14,622.14,558040******8271,Mastercard,Credit,596027.0,102326,998814401916,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0039,Store E,Pass,Pass,2025-06-13,UTI-CEAE4C551B28,ONR-61790D190B,TymeBank,558040,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-08-03T11:15:35,TID9247,81504,4305,472.84,472.84,567685******6584,Mastercard,Debit,639898.0,102327,523301494512,Financial,Purchase,Contactless,Yes,Contactless,DS-0039,Store C,Pass,Pass,2025-08-05,UTI-6BDFA4556119,ONR-1AA168C8C1,TymeBank,567685,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-06T13:50:35,TID7673,66698,5204,809.08,809.08,515720******0230,Mastercard,Credit,390013.0,102328,487905571789,Financial,Purchase,Contactless,Yes,Swipe,DS-0039,Store J,Pass,Pass,2025-07-06,UTI-3E7CB39991E0,ONR-05A95590F5,TymeBank,515720,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-08-09T21:15:35,TID7582,20911,7633,400.64,400.64,528969******5402,Mastercard,Credit,285677.0,102329,658997034415,Financial,Purchase,Ecommerce,Yes,Ecommerce,DS-0039,Store J,Pass,Pass,2025-08-11,UTI-340AD9D0BC84,ONR-D0CA5F94E7,TymeBank,528969,Offline,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-22T21:40:35,TID5478,66502,2614,215.29,0.0,428294******7602,Visa,Debit,,102330,113774090772,Financial,Purchase,Contactless,No,Swipe,DS-0039,Store B,Pass,Pass,,UTI-8528699527DE,ONR-D5A7BF79CF,Nedbank,428294,3DS,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-09T17:52:35,TID1627,92504,6429,354.04,0.0,557055******7863,Mastercard,Credit,,102331,835960265836,Financial,Purchase,Swipe,No,Swipe,DS-0039,Store I,Pass,Pass,,UTI-9A70E7356026,ONR-756DC1207B,Capitec,557055,3DS,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-12T14:58:35,TID5573,14844,7337,33.74,33.74,402957******2997,Visa,Debit,467485.0,102332,990291307816,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0039,Store E,Pass,Pass,2025-07-14,UTI-1D421547A406,ONR-744703A585,Standard Bank,402957,3DS,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-09T06:33:35,TID1503,66146,8227,344.31,344.31,685122******9754,Discover,Debit,645437.0,102333,325617764974,Financial,Purchase,Swipe,Yes,Contactless,DS-0039,Store I,Pass,Pass,2025-06-10,UTI-44F24A020F90,ONR-DA14D32EC8,Nedbank,685122,Online,Debit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-28T17:25:35,TID1433,17692,4695,424.53,424.53,347203******6877,Diners,Credit,364751.0,102334,891678293955,Financial,Purchase,Chip,Yes,Contactless,DS-0039,Store D,Pass,Pass,2025-05-30,UTI-AF8BC2D64A42,ONR-10955C982F,ABSA,347203,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-10T16:01:35,TID9277,16502,2687,249.87,249.87,483963******1443,Visa,Credit,758124.0,102335,217837161273,Financial,Purchase,Contactless,Yes,Contactless,DS-0039,Store E,Pass,Pass,2025-06-10,UTI-B8FB280FD926,ONR-141661D920,Capitec,483963,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-18T10:19:35,TID9884,10011,4264,5.0,5.0,520562******3034,Mastercard,Credit,752359.0,102336,699026427802,Financial,Purchase,Contactless,Yes,Swipe,DS-0039,Store J,Pass,Pass,2025-07-18,UTI-7AEE1F54F697,ONR-D3D11FB799,Capitec,520562,3DS,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-07-30T11:14:35,TID7639,63696,2089,678.01,678.01,449163******0680,Visa,Credit,457759.0,102337,632650532581,Financial,Purchase,Contactless,Yes,Contactless,DS-0039,Store G,Pass,Pass,2025-07-31,UTI-D70CE10A7E1F,ONR-5B2C915C20,TymeBank,449163,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-05-29T14:50:35,TID7353,52489,7638,175.8,175.8,427231******2330,Visa,Credit,660876.0,102338,681260114384,Financial,Purchase,Ecommerce,Yes,Swipe,DS-0039,Store J,Pass,Pass,2025-05-29,UTI-F83864554659,ONR-3C66FEBCDF,Standard Bank,427231,Online,Credit,00 - Approved or completed successfully
M039 - Merchant Mango Motors,2025-06-06T16:18:35,TID1960,20145,1675,556.64,556.64,433605******3975,Visa,Credit,845599.0,102339,207792684314,Financial,Purchase,Chip,Yes,Contactless,DS-0039,Store J,Pass,Pass,2025-06-07,UTI-0C3B380D5980,ONR-C355057FF2,African Bank,433605,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-19T19:58:35,TID7145,44473,3408,563.63,-563.63,506182******7936,Mastercard,Credit,232649.0,102340,472643654906,Financial,Refund,Chip,Yes,Keyed,DS-0040,Store F,Pass,Pass,2025-05-20,UTI-B5ADC695CEC6,ONR-E6DCC2C3FA,ABSA,506182,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-08-07T01:10:35,TID9916,76131,1826,475.53,475.53,567640******8237,Mastercard,Credit,243704.0,102341,567695342347,Financial,Purchase,Contactless,Yes,Contactless,DS-0040,Store J,Fail,Pass,2025-08-09,UTI-AC7B5FCDAB2D,ONR-0F3819177D,African Bank,567640,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-23T06:56:35,TID2909,93809,8594,652.8,652.8,586404******5556,Mastercard,Credit,605468.0,102342,830836161268,Financial,Purchase,Ecommerce,Yes,Keyed,DS-0040,Store I,Pass,Pass,2025-06-23,UTI-77E143931887,ONR-759EBBF5A1,Nedbank,586404,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-11T11:44:35,TID7695,58501,3750,429.92,429.92,443236******2134,Visa,Credit,877759.0,102343,801723937914,Financial,Purchase,Chip,Yes,Contactless,DS-0040,Store F,Fail,Pass,2025-06-12,UTI-A04A6B28B855,ONR-D0B79530C4,TymeBank,443236,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-08-04T19:53:35,TID9790,34220,3363,404.37,404.37,533103******7934,Mastercard,Credit,815096.0,102344,762751293894,Financial,Purchase,Contactless,Yes,Swipe,DS-0040,Store H,Pass,Pass,2025-08-05,UTI-8122D0EB8CD6,ONR-70DC2D2F46,ABSA,533103,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-14T08:06:35,TID5966,27335,5954,660.72,660.72,576907******9773,Mastercard,Debit,830278.0,102345,896883043089,Financial,Purchase,Swipe,Yes,Swipe,DS-0040,Store I,Pass,Pass,2025-06-14,UTI-82E2333A7AC6,ONR-E55C101C5A,African Bank,576907,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-18T10:38:35,TID1645,94005,5009,362.64,362.64,334876******3608,Amex,Debit,830671.0,102346,720250159218,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0040,Store I,Pass,Pass,2025-05-20,UTI-F11EAA6EA51E,ONR-175AF28C70,ABSA,334876,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-17T00:35:35,TID5004,67930,3998,222.39,0.0,563974******9463,Mastercard,Debit,,102347,109568307069,Financial,Purchase,Chip,No,Chip+PIN,DS-0040,Store J,Pass,Pass,,UTI-064C25D77DE6,ONR-8A4A80393A,ABSA,563974,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-18T00:17:35,TID9921,89466,6476,163.44,163.44,507409******8795,Mastercard,Debit,278005.0,102348,929555196620,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0040,Store J,Pass,Pass,2025-05-18,UTI-5030D9F8B7C3,ONR-EA8E7CF219,ABSA,507409,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-21T02:52:35,TID9763,48781,2493,437.17,0.0,432744******7668,Visa,Debit,,102349,838470741034,Financial,Purchase,Ecommerce,No,Contactless,DS-0040,Store E,Pass,Pass,,UTI-5BE118EB9B6A,ONR-DCE7DF3175,TymeBank,432744,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-20T23:58:35,TID8332,29291,9846,226.37,226.37,463294******5526,Visa,Debit,290709.0,102350,970256115106,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0040,Store H,Fail,Pass,2025-05-21,UTI-B0CF4447E0EE,ONR-BC8E006ED5,FNB,463294,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-08-09T02:46:35,TID4183,43059,4279,263.25,263.25,582102******7915,Mastercard,Debit,961323.0,102351,531160126949,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0040,Store H,Pass,Pass,2025-08-11,UTI-D51030499FDA,ONR-97F315C7A1,African Bank,582102,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-07T01:54:35,TID4298,25804,5346,798.7,798.7,443866******6702,Visa,Debit,886651.0,102352,945138616142,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0040,Store D,Pass,Pass,2025-07-07,UTI-8ED3F24A89FB,ONR-BFEF8BDCBE,African Bank,443866,Offline,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-30T08:40:35,TID8281,80214,2154,824.0,824.0,542703******7541,Mastercard,Credit,444884.0,102353,819114065014,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0040,Store H,Pass,Pass,2025-08-01,UTI-0B592EFA1128,ONR-5450C88697,ABSA,542703,Offline,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-13T20:49:35,TID1020,44144,3333,657.91,657.91,546111******8675,Mastercard,Prepaid,841471.0,102354,288023669582,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0040,Store B,Pass,Pass,2025-06-15,UTI-A11033FB72F5,ONR-AB9586F59F,FNB,546111,Online,Prepaid,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-04T15:38:35,TID3591,34174,8344,599.33,0.0,578298******3439,Mastercard,Debit,,102355,383473309154,Financial,Purchase,Chip,No,Chip+PIN,DS-0040,Store D,Pass,Pass,,UTI-A2EAE6D3F7BC,ONR-875FA9680D,ABSA,578298,Offline,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-05-16T15:48:35,TID6533,22790,9936,5.0,5.0,419876******2160,Visa,Credit,351940.0,102356,669038556642,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0040,Store B,Pass,Pass,2025-05-18,UTI-108FD62927FA,ONR-9CCF3F0072,ABSA,419876,3DS,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-19T21:45:35,TID9270,73642,1338,502.69,-502.69,495257******5822,Visa,Debit,747410.0,102357,992242056531,Financial,Refund,Contactless,Yes,Chip+PIN,DS-0040,Store I,Pass,Pass,2025-07-21,UTI-4D1F05C0AF16,ONR-DC1A5AF439,Capitec,495257,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-04T23:25:35,TID4348,74032,3686,392.89,-392.89,477225******3312,Visa,Debit,194067.0,102358,808073830735,Financial,Refund,Ecommerce,Yes,Contactless,DS-0040,Store D,Pass,Fail,2025-07-04,UTI-4B8BE39F4FE8,ONR-DB28F0CE33,Standard Bank,477225,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-01T19:35:35,TID5373,69182,8015,389.63,389.63,563627******4533,Mastercard,Credit,525702.0,102359,737448420993,Financial,Purchase,Swipe,Yes,Contactless,DS-0040,Store C,Pass,Pass,2025-06-03,UTI-703A470195E5,ONR-CC3906456C,African Bank,563627,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-13T20:12:35,TID9116,19854,9777,837.99,837.99,466571******6360,Visa,Credit,615557.0,102360,637416500678,Financial,Purchase,Chip,Yes,Contactless,DS-0040,Store A,Pass,Pass,2025-07-14,UTI-D7541C2BEC8C,ONR-9DF3C46810,African Bank,466571,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-08-02T15:36:35,TID1779,83911,2363,754.14,0.0,417835******7908,Visa,Credit,,102361,113822366855,Financial,Purchase,Chip,No,Contactless,DS-0040,Store H,Pass,Pass,,UTI-7D964EEBE8C5,ONR-8615277489,Standard Bank,417835,Online,Credit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-06-26T18:09:35,TID7193,71230,3606,181.41,181.41,530467******2020,Mastercard,Debit,257306.0,102362,273425682310,Financial,Purchase,Chip,Yes,Contactless,DS-0040,Store G,Pass,Pass,2025-06-26,UTI-215BE91E4888,ONR-4402B59E82,Nedbank,530467,Online,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-12T20:26:35,TID4143,10331,3679,644.25,644.25,501338******1535,Mastercard,Debit,433271.0,102363,599192528860,Financial,Purchase,Contactless,Yes,Contactless,DS-0040,Store A,Pass,Pass,2025-07-14,UTI-25187E787C7F,ONR-937E7E6A27,FNB,501338,Offline,Debit,00 - Approved or completed successfully
M040 - Merchant Nimbus Nutrition,2025-07-25T14:16:35,TID4508,20690,2156,677.95,677.95,430801******0331,Visa,Debit,483107.0,102364,314817404113,Financial,Purchase,Swipe,Yes,Keyed,DS-0040,Store G,Pass,Pass,2025-07-26,UTI-B44C4D25574E,ONR-27EC200278,ABSA,430801,Online,Debit,00 - Approved or completed successfully
